id,channel_id,counter_edge_id,from_node_id,to_node_id,balance,fee_base,fee_proportional,min_htlc,timelock
1517,758,1516,94,7,67756735,0,0,100,140
1518,759,1519,7,95,59415392,0,0,100,140
1519,759,1518,95,7,59415392,0,0,100,140
1520,760,1521,7,96,56515942,0,0,100,140
1521,760,1520,96,7,56515942,0,0,100,140
1522,761,1523,7,97,62225883,0,0,100,140
1523,761,1522,97,7,62225883,0,0,100,140
1524,762,1525,7,98,59352743,0,0,100,140
1525,762,1524,98,7,59352743,0,0,100,140
1526,763,1527,7,99,61128008,0,0,100,140
1527,763,1526,99,7,61128008,0,0,100,140
1528,764,1529,8,9,76013850,0,0,100,140
1529,764,1528,9,8,76013850,0,0,100,140
1530,765,1531,8,10,56566841,0,0,100,140
1531,765,1530,10,8,56566841,0,0,100,140
1532,766,1533,8,11,58969294,0,0,100,140
1533,766,1532,11,8,58969294,0,0,100,140
1534,767,1535,8,12,59550886,0,0,100,140
1535,767,1534,12,8,59550886,0,0,100,140
1536,768,1537,8,13,65125277,0,0,100,140
1537,768,1536,13,8,65125277,0,0,100,140
1538,769,1539,8,14,54326914,0,0,100,140
1539,769,1538,14,8,54326914,0,0,100,140
1540,770,1541,8,15,67318803,0,0,100,140
1541,770,1540,15,8,67318803,0,0,100,140
1542,771,1543,8,16,61200211,0,0,100,140
1543,771,1542,16,8,61200211,0,0,100,140
1544,772,1545,8,17,58186608,0,0,100,140
1545,772,1544,17,8,58186608,0,0,100,140
1546,773,1547,8,18,61909428,0,0,100,140
1547,773,1546,18,8,61909428,0,0,100,140
1548,774,1549,8,19,62778303,0,0,100,140
1549,774,1548,19,8,62778303,0,0,100,140
1550,775,1551,8,20,61450013,0,0,100,140
1551,775,1550,20,8,61450013,0,0,100,140
1552,776,1553,8,21,66099858,0,0,100,140
1553,776,1552,21,8,66099858,0,0,100,140
1554,777,1555,8,22,63388816,0,0,100,140
1555,777,1554,22,8,63388816,0,0,100,140
1556,778,1557,8,23,65493632,0,0,100,140
1557,778,1556,23,8,65493632,0,0,100,140
1558,779,1559,8,24,63107294,0,0,100,140
1559,779,1558,24,8,63107294,0,0,100,140
1560,780,1561,8,25,67188544,0,0,100,140
1561,780,1560,25,8,67188544,0,0,100,140
1562,781,1563,8,26,54052517,0,0,100,140
1563,781,1562,26,8,54052517,0,0,100,140
1564,782,1565,8,27,60774543,0,0,100,140
1565,782,1564,27,8,60774543,0,0,100,140
1566,783,1567,8,28,60406000,0,0,100,140
1567,783,1566,28,8,60406000,0,0,100,140
1568,784,1569,8,29,71837166,0,0,100,140
1569,784,1568,29,8,71837166,0,0,100,140
1570,785,1571,8,30,46752955,0,0,100,140
1571,785,1570,30,8,46752955,0,0,100,140
1572,786,1573,8,31,56725979,0,0,100,140
1573,786,1572,31,8,56725979,0,0,100,140
1574,787,1575,8,32,51860219,0,0,100,140
1575,787,1574,32,8,51860219,0,0,100,140
1576,788,1577,8,33,60864421,0,0,100,140
1577,788,1576,33,8,60864421,0,0,100,140
1578,789,1579,8,34,55977977,0,0,100,140
1579,789,1578,34,8,55977977,0,0,100,140
1580,790,1581,8,35,54456080,0,0,100,140
1581,790,1580,35,8,54456080,0,0,100,140
1582,791,1583,8,36,57769532,0,0,100,140
1583,791,1582,36,8,57769532,0,0,100,140
1584,792,1585,8,37,48927015,0,0,100,140
1585,792,1584,37,8,48927015,0,0,100,140
1586,793,1587,8,38,55500762,0,0,100,140
1587,793,1586,38,8,55500762,0,0,100,140
1588,794,1589,8,39,60910124,0,0,100,140
1589,794,1588,39,8,60910124,0,0,100,140
1590,795,1591,8,40,61409888,0,0,100,140
1591,795,1590,40,8,61409888,0,0,100,140
1592,796,1593,8,41,56402694,0,0,100,140
1593,796,1592,41,8,56402694,0,0,100,140
1594,797,1595,8,42,58986731,0,0,100,140
1595,797,1594,42,8,58986731,0,0,100,140
1596,798,1597,8,43,66941613,0,0,100,140
1597,798,1596,43,8,66941613,0,0,100,140
1598,799,1599,8,44,55576233,0,0,100,140
1599,799,1598,44,8,55576233,0,0,100,140
1600,800,1601,8,45,72648815,0,0,100,140
1601,800,1600,45,8,72648815,0,0,100,140
1602,801,1603,8,46,65259762,0,0,100,140
1603,801,1602,46,8,65259762,0,0,100,140
1604,802,1605,8,47,72053509,0,0,100,140
1605,802,1604,47,8,72053509,0,0,100,140
1606,803,1607,8,48,67840326,0,0,100,140
1607,803,1606,48,8,67840326,0,0,100,140
1608,804,1609,8,49,54266440,0,0,100,140
1609,804,1608,49,8,54266440,0,0,100,140
1610,805,1611,8,50,62221037,0,0,100,140
1611,805,1610,50,8,62221037,0,0,100,140
1612,806,1613,8,51,66906190,0,0,100,140
1613,806,1612,51,8,66906190,0,0,100,140
1614,807,1615,8,52,62604074,0,0,100,140
1615,807,1614,52,8,62604074,0,0,100,140
1616,808,1617,8,53,62288008,0,0,100,140
1617,808,1616,53,8,62288008,0,0,100,140
1618,809,1619,8,54,65029107,0,0,100,140
1619,809,1618,54,8,65029107,0,0,100,140
1620,810,1621,8,55,69434647,0,0,100,140
1621,810,1620,55,8,69434647,0,0,100,140
1622,811,1623,8,56,53408217,0,0,100,140
1623,811,1622,56,8,53408217,0,0,100,140
1624,812,1625,8,57,61451578,0,0,100,140
1625,812,1624,57,8,61451578,0,0,100,140
1626,813,1627,8,58,51882735,0,0,100,140
1627,813,1626,58,8,51882735,0,0,100,140
1628,814,1629,8,59,68272367,0,0,100,140
1629,814,1628,59,8,68272367,0,0,100,140
1630,815,1631,8,60,65487017,0,0,100,140
1631,815,1630,60,8,65487017,0,0,100,140
1632,816,1633,8,61,46432601,0,0,100,140
1633,816,1632,61,8,46432601,0,0,100,140
1634,817,1635,8,62,59947284,0,0,100,140
1635,817,1634,62,8,59947284,0,0,100,140
1636,818,1637,8,63,68593767,0,0,100,140
1637,818,1636,63,8,68593767,0,0,100,140
1638,819,1639,8,64,68855473,0,0,100,140
1639,819,1638,64,8,68855473,0,0,100,140
1640,820,1641,8,65,53762287,0,0,100,140
1641,820,1640,65,8,53762287,0,0,100,140
1642,821,1643,8,66,51882062,0,0,100,140
1643,821,1642,66,8,51882062,0,0,100,140
1644,822,1645,8,67,66392310,0,0,100,140
1645,822,1644,67,8,66392310,0,0,100,140
1646,823,1647,8,68,62518524,0,0,100,140
1647,823,1646,68,8,62518524,0,0,100,140
1648,824,1649,8,69,62679418,0,0,100,140
1649,824,1648,69,8,62679418,0,0,100,140
1650,825,1651,8,70,63350365,0,0,100,140
1651,825,1650,70,8,63350365,0,0,100,140
1652,826,1653,8,71,70040818,0,0,100,140
1653,826,1652,71,8,70040818,0,0,100,140
1654,827,1655,8,72,77783080,0,0,100,140
1655,827,1654,72,8,77783080,0,0,100,140
1656,828,1657,8,73,56095154,0,0,100,140
1657,828,1656,73,8,56095154,0,0,100,140
1658,829,1659,8,74,60093299,0,0,100,140
1659,829,1658,74,8,60093299,0,0,100,140
1660,830,1661,8,75,61823267,0,0,100,140
1661,830,1660,75,8,61823267,0,0,100,140
1662,831,1663,8,76,49086183,0,0,100,140
1663,831,1662,76,8,49086183,0,0,100,140
1664,832,1665,8,77,56101543,0,0,100,140
1665,832,1664,77,8,56101543,0,0,100,140
1666,833,1667,8,78,59365988,0,0,100,140
1667,833,1666,78,8,59365988,0,0,100,140
1668,834,1669,8,79,65996291,0,0,100,140
1669,834,1668,79,8,65996291,0,0,100,140
1670,835,1671,8,80,67702728,0,0,100,140
1671,835,1670,80,8,67702728,0,0,100,140
1672,836,1673,8,81,59841027,0,0,100,140
1673,836,1672,81,8,59841027,0,0,100,140
1674,837,1675,8,82,55861160,0,0,100,140
1675,837,1674,82,8,55861160,0,0,100,140
1676,838,1677,8,83,54100707,0,0,100,140
1677,838,1676,83,8,54100707,0,0,100,140
1678,839,1679,8,84,68370149,0,0,100,140
1679,839,1678,84,8,68370149,0,0,100,140
1680,840,1681,8,85,60050686,0,0,100,140
1681,840,1680,85,8,60050686,0,0,100,140
1682,841,1683,8,86,63573101,0,0,100,140
1683,841,1682,86,8,63573101,0,0,100,140
1684,842,1685,8,87,58220733,0,0,100,140
1685,842,1684,87,8,58220733,0,0,100,140
1686,843,1687,8,88,58509677,0,0,100,140
1687,843,1686,88,8,58509677,0,0,100,140
1688,844,1689,8,89,62717103,0,0,100,140
1689,844,1688,89,8,62717103,0,0,100,140
1690,845,1691,8,90,65785136,0,0,100,140
1691,845,1690,90,8,65785136,0,0,100,140
1692,846,1693,8,91,56611561,0,0,100,140
1693,846,1692,91,8,56611561,0,0,100,140
1694,847,1695,8,92,63160720,0,0,100,140
1695,847,1694,92,8,63160720,0,0,100,140
1696,848,1697,8,93,56225480,0,0,100,140
1697,848,1696,93,8,56225480,0,0,100,140
1698,849,1699,8,94,63199659,0,0,100,140
1699,849,1698,94,8,63199659,0,0,100,140
1700,850,1701,8,95,49098586,0,0,100,140
1701,850,1700,95,8,49098586,0,0,100,140
1702,851,1703,8,96,64025546,0,0,100,140
1703,851,1702,96,8,64025546,0,0,100,140
1704,852,1705,8,97,57185063,0,0,100,140
1705,852,1704,97,8,57185063,0,0,100,140
1706,853,1707,8,98,56496013,0,0,100,140
1707,853,1706,98,8,56496013,0,0,100,140
1708,854,1709,8,99,58389658,0,0,100,140
1709,854,1708,99,8,58389658,0,0,100,140
1710,855,1711,9,10,52600284,0,0,100,140
1711,855,1710,10,9,52600284,0,0,100,140
1712,856,1713,9,11,55462241,0,0,100,140
1713,856,1712,11,9,55462241,0,0,100,140
1714,857,1715,9,12,66254263,0,0,100,140
1715,857,1714,12,9,66254263,0,0,100,140
1716,858,1717,9,13,60744009,0,0,100,140
1717,858,1716,13,9,60744009,0,0,100,140
1718,859,1719,9,14,50568182,0,0,100,140
1719,859,1718,14,9,50568182,0,0,100,140
1720,860,1721,9,15,61123548,0,0,100,140
1721,860,1720,15,9,61123548,0,0,100,140
1722,861,1723,9,16,64871322,0,0,100,140
1723,861,1722,16,9,64871322,0,0,100,140
1724,862,1725,9,17,57524281,0,0,100,140
1725,862,1724,17,9,57524281,0,0,100,140
1726,863,1727,9,18,53287034,0,0,100,140
1727,863,1726,18,9,53287034,0,0,100,140
1728,864,1729,9,19,54421789,0,0,100,140
1729,864,1728,19,9,54421789,0,0,100,140
1730,865,1731,9,20,62655254,0,0,100,140
1731,865,1730,20,9,62655254,0,0,100,140
1732,866,1733,9,21,54599434,0,0,100,140
1733,866,1732,21,9,54599434,0,0,100,140
1734,867,1735,9,22,65283456,0,0,100,140
1735,867,1734,22,9,65283456,0,0,100,140
1736,868,1737,9,23,63104097,0,0,100,140
1737,868,1736,23,9,63104097,0,0,100,140
1738,869,1739,9,24,54885421,0,0,100,140
1739,869,1738,24,9,54885421,0,0,100,140
1740,870,1741,9,25,62550379,0,0,100,140
1741,870,1740,25,9,62550379,0,0,100,140
1742,871,1743,9,26,53720757,0,0,100,140
1743,871,1742,26,9,53720757,0,0,100,140
1744,872,1745,9,27,70677302,0,0,100,140
1745,872,1744,27,9,70677302,0,0,100,140
1746,873,1747,9,28,58722468,0,0,100,140
1747,873,1746,28,9,58722468,0,0,100,140
1748,874,1749,9,29,62156238,0,0,100,140
1749,874,1748,29,9,62156238,0,0,100,140
1750,875,1751,9,30,68357109,0,0,100,140
1751,875,1750,30,9,68357109,0,0,100,140
1752,876,1753,9,31,68496652,0,0,100,140
1753,876,1752,31,9,68496652,0,0,100,140
1754,877,1755,9,32,60075242,0,0,100,140
1755,877,1754,32,9,60075242,0,0,100,140
1756,878,1757,9,33,71887580,0,0,100,140
1757,878,1756,33,9,71887580,0,0,100,140
1758,879,1759,9,34,63139622,0,0,100,140
1759,879,1758,34,9,63139622,0,0,100,140
1760,880,1761,9,35,52358491,0,0,100,140
1761,880,1760,35,9,52358491,0,0,100,140
1762,881,1763,9,36,64581145,0,0,100,140
1763,881,1762,36,9,64581145,0,0,100,140
1764,882,1765,9,37,61457086,0,0,100,140
1765,882,1764,37,9,61457086,0,0,100,140
1766,883,1767,9,38,61521241,0,0,100,140
1767,883,1766,38,9,61521241,0,0,100,140
1768,884,1769,9,39,55674870,0,0,100,140
1769,884,1768,39,9,55674870,0,0,100,140
1770,885,1771,9,40,58075210,0,0,100,140
1771,885,1770,40,9,58075210,0,0,100,140
1772,886,1773,9,41,59417770,0,0,100,140
1773,886,1772,41,9,59417770,0,0,100,140
1774,887,1775,9,42,46844269,0,0,100,140
1775,887,1774,42,9,46844269,0,0,100,140
1776,888,1777,9,43,60445049,0,0,100,140
1777,888,1776,43,9,60445049,0,0,100,140
1778,889,1779,9,44,50379590,0,0,100,140
1779,889,1778,44,9,50379590,0,0,100,140
1780,890,1781,9,45,66326274,0,0,100,140
1781,890,1780,45,9,66326274,0,0,100,140
1782,891,1783,9,46,63459914,0,0,100,140
1783,891,1782,46,9,63459914,0,0,100,140
1784,892,1785,9,47,58024496,0,0,100,140
1785,892,1784,47,9,58024496,0,0,100,140
1786,893,1787,9,48,66281933,0,0,100,140
1787,893,1786,48,9,66281933,0,0,100,140
1788,894,1789,9,49,56381714,0,0,100,140
1789,894,1788,49,9,56381714,0,0,100,140
1790,895,1791,9,50,49238341,0,0,100,140
1791,895,1790,50,9,49238341,0,0,100,140
1792,896,1793,9,51,59163397,0,0,100,140
1793,896,1792,51,9,59163397,0,0,100,140
1794,897,1795,9,52,65448405,0,0,100,140
1795,897,1794,52,9,65448405,0,0,100,140
1796,898,1797,9,53,58269546,0,0,100,140
1797,898,1796,53,9,58269546,0,0,100,140
1798,899,1799,9,54,63086540,0,0,100,140
1799,899,1798,54,9,63086540,0,0,100,140
1800,900,1801,9,55,71280840,0,0,100,140
1801,900,1800,55,9,71280840,0,0,100,140
1802,901,1803,9,56,64896778,0,0,100,140
1803,901,1802,56,9,64896778,0,0,100,140
1804,902,1805,9,57,68001775,0,0,100,140
1805,902,1804,57,9,68001775,0,0,100,140
1806,903,1807,9,58,65419544,0,0,100,140
1807,903,1806,58,9,65419544,0,0,100,140
1808,904,1809,9,59,56363316,0,0,100,140
1809,904,1808,59,9,56363316,0,0,100,140
1810,905,1811,9,60,69644320,0,0,100,140
1811,905,1810,60,9,69644320,0,0,100,140
1812,906,1813,9,61,61713544,0,0,100,140
1813,906,1812,61,9,61713544,0,0,100,140
1814,907,1815,9,62,54637170,0,0,100,140
1815,907,1814,62,9,54637170,0,0,100,140
1816,908,1817,9,63,57404205,0,0,100,140
1817,908,1816,63,9,57404205,0,0,100,140
1818,909,1819,9,64,47938017,0,0,100,140
1819,909,1818,64,9,47938017,0,0,100,140
1820,910,1821,9,65,65523347,0,0,100,140
1821,910,1820,65,9,65523347,0,0,100,140
1822,911,1823,9,66,63945764,0,0,100,140
1823,911,1822,66,9,63945764,0,0,100,140
1824,912,1825,9,67,55558170,0,0,100,140
1825,912,1824,67,9,55558170,0,0,100,140
1826,913,1827,9,68,56268766,0,0,100,140
1827,913,1826,68,9,56268766,0,0,100,140
1828,914,1829,9,69,67704882,0,0,100,140
1829,914,1828,69,9,67704882,0,0,100,140
1830,915,1831,9,70,54198799,0,0,100,140
1831,915,1830,70,9,54198799,0,0,100,140
1832,916,1833,9,71,60247885,0,0,100,140
1833,916,1832,71,9,60247885,0,0,100,140
1834,917,1835,9,72,57299300,0,0,100,140
1835,917,1834,72,9,57299300,0,0,100,140
1836,918,1837,9,73,61900282,0,0,100,140
1837,918,1836,73,9,61900282,0,0,100,140
1838,919,1839,9,74,61100811,0,0,100,140
1839,919,1838,74,9,61100811,0,0,100,140
1840,920,1841,9,75,58324125,0,0,100,140
1841,920,1840,75,9,58324125,0,0,100,140
1842,921,1843,9,76,46833861,0,0,100,140
1843,921,1842,76,9,46833861,0,0,100,140
1844,922,1845,9,77,61231555,0,0,100,140
1845,922,1844,77,9,61231555,0,0,100,140
1846,923,1847,9,78,51111760,0,0,100,140
1847,923,1846,78,9,51111760,0,0,100,140
1848,924,1849,9,79,63947872,0,0,100,140
1849,924,1848,79,9,63947872,0,0,100,140
1850,925,1851,9,80,69368334,0,0,100,140
1851,925,1850,80,9,69368334,0,0,100,140
1852,926,1853,9,81,78447528,0,0,100,140
1853,926,1852,81,9,78447528,0,0,100,140
1854,927,1855,9,82,56870517,0,0,100,140
1855,927,1854,82,9,56870517,0,0,100,140
1856,928,1857,9,83,67238206,0,0,100,140
1857,928,1856,83,9,67238206,0,0,100,140
1858,929,1859,9,84,62938744,0,0,100,140
1859,929,1858,84,9,62938744,0,0,100,140
1860,930,1861,9,85,63025936,0,0,100,140
1861,930,1860,85,9,63025936,0,0,100,140
1862,931,1863,9,86,57907246,0,0,100,140
1863,931,1862,86,9,57907246,0,0,100,140
1864,932,1865,9,87,60753782,0,0,100,140
1865,932,1864,87,9,60753782,0,0,100,140
1866,933,1867,9,88,56372802,0,0,100,140
1867,933,1866,88,9,56372802,0,0,100,140
1868,934,1869,9,89,55096207,0,0,100,140
1869,934,1868,89,9,55096207,0,0,100,140
1870,935,1871,9,90,58180713,0,0,100,140
1871,935,1870,90,9,58180713,0,0,100,140
1872,936,1873,9,91,53236975,0,0,100,140
1873,936,1872,91,9,53236975,0,0,100,140
1874,937,1875,9,92,69566179,0,0,100,140
1875,937,1874,92,9,69566179,0,0,100,140
1876,938,1877,9,93,57022774,0,0,100,140
1877,938,1876,93,9,57022774,0,0,100,140
1878,939,1879,9,94,64379600,0,0,100,140
1879,939,1878,94,9,64379600,0,0,100,140
1880,940,1881,9,95,62098465,0,0,100,140
1881,940,1880,95,9,62098465,0,0,100,140
1882,941,1883,9,96,43918383,0,0,100,140
1883,941,1882,96,9,43918383,0,0,100,140
1884,942,1885,9,97,60908143,0,0,100,140
1885,942,1884,97,9,60908143,0,0,100,140
1886,943,1887,9,98,60036305,0,0,100,140
1887,943,1886,98,9,60036305,0,0,100,140
1888,944,1889,9,99,53015305,0,0,100,140
1889,944,1888,99,9,53015305,0,0,100,140
1890,945,1891,10,11,46963391,0,0,100,140
1891,945,1890,11,10,46963391,0,0,100,140
1892,946,1893,10,12,59009539,0,0,100,140
1893,946,1892,12,10,59009539,0,0,100,140
1894,947,1895,10,13,53863759,0,0,100,140
1895,947,1894,13,10,53863759,0,0,100,140
1896,948,1897,10,14,65652248,0,0,100,140
1897,948,1896,14,10,65652248,0,0,100,140
1898,949,1899,10,15,65286017,0,0,100,140
1899,949,1898,15,10,65286017,0,0,100,140
1900,950,1901,10,16,57852866,0,0,100,140
1901,950,1900,16,10,57852866,0,0,100,140
1902,951,1903,10,17,83780189,0,0,100,140
1903,951,1902,17,10,83780189,0,0,100,140
1904,952,1905,10,18,57989820,0,0,100,140
1905,952,1904,18,10,57989820,0,0,100,140
1906,953,1907,10,19,62750839,0,0,100,140
1907,953,1906,19,10,62750839,0,0,100,140
1908,954,1909,10,20,60908236,0,0,100,140
1909,954,1908,20,10,60908236,0,0,100,140
1910,955,1911,10,21,57485976,0,0,100,140
1911,955,1910,21,10,57485976,0,0,100,140
1912,956,1913,10,22,58056350,0,0,100,140
1913,956,1912,22,10,58056350,0,0,100,140
1914,957,1915,10,23,64872403,0,0,100,140
1915,957,1914,23,10,64872403,0,0,100,140
1916,958,1917,10,24,53442785,0,0,100,140
1917,958,1916,24,10,53442785,0,0,100,140
1918,959,1919,10,25,63965736,0,0,100,140
1919,959,1918,25,10,63965736,0,0,100,140
1920,960,1921,10,26,60875263,0,0,100,140
1921,960,1920,26,10,60875263,0,0,100,140
1922,961,1923,10,27,61406966,0,0,100,140
1923,961,1922,27,10,61406966,0,0,100,140
1924,962,1925,10,28,50866557,0,0,100,140
1925,962,1924,28,10,50866557,0,0,100,140
1926,963,1927,10,29,63010676,0,0,100,140
1927,963,1926,29,10,63010676,0,0,100,140
1928,964,1929,10,30,59727905,0,0,100,140
1929,964,1928,30,10,59727905,0,0,100,140
1930,965,1931,10,31,64984021,0,0,100,140
1931,965,1930,31,10,64984021,0,0,100,140
1932,966,1933,10,32,60543866,0,0,100,140
1933,966,1932,32,10,60543866,0,0,100,140
1934,967,1935,10,33,62495359,0,0,100,140
1935,967,1934,33,10,62495359,0,0,100,140
1936,968,1937,10,34,59037535,0,0,100,140
1937,968,1936,34,10,59037535,0,0,100,140
1938,969,1939,10,35,51752665,0,0,100,140
1939,969,1938,35,10,51752665,0,0,100,140
1940,970,1941,10,36,61467429,0,0,100,140
1941,970,1940,36,10,61467429,0,0,100,140
1942,971,1943,10,37,63781794,0,0,100,140
1943,971,1942,37,10,63781794,0,0,100,140
1944,972,1945,10,38,56959547,0,0,100,140
1945,972,1944,38,10,56959547,0,0,100,140
1946,973,1947,10,39,62374094,0,0,100,140
1947,973,1946,39,10,62374094,0,0,100,140
1948,974,1949,10,40,58053406,0,0,100,140
1949,974,1948,40,10,58053406,0,0,100,140
1950,975,1951,10,41,54743900,0,0,100,140
1951,975,1950,41,10,54743900,0,0,100,140
1952,976,1953,10,42,62489838,0,0,100,140
1953,976,1952,42,10,62489838,0,0,100,140
1954,977,1955,10,43,62093079,0,0,100,140
1955,977,1954,43,10,62093079,0,0,100,140
1956,978,1957,10,44,58787437,0,0,100,140
1957,978,1956,44,10,58787437,0,0,100,140
1958,979,1959,10,45,62781853,0,0,100,140
1959,979,1958,45,10,62781853,0,0,100,140
1960,980,1961,10,46,58367662,0,0,100,140
1961,980,1960,46,10,58367662,0,0,100,140
1962,981,1963,10,47,47317200,0,0,100,140
1963,981,1962,47,10,47317200,0,0,100,140
1964,982,1965,10,48,63123133,0,0,100,140
1965,982,1964,48,10,63123133,0,0,100,140
1966,983,1967,10,49,61625698,0,0,100,140
1967,983,1966,49,10,61625698,0,0,100,140
1968,984,1969,10,50,53913354,0,0,100,140
1969,984,1968,50,10,53913354,0,0,100,140
1970,985,1971,10,51,62111189,0,0,100,140
1971,985,1970,51,10,62111189,0,0,100,140
1972,986,1973,10,52,60620331,0,0,100,140
1973,986,1972,52,10,60620331,0,0,100,140
1974,987,1975,10,53,59386584,0,0,100,140
1975,987,1974,53,10,59386584,0,0,100,140
1976,988,1977,10,54,69538565,0,0,100,140
1977,988,1976,54,10,69538565,0,0,100,140
1978,989,1979,10,55,58150384,0,0,100,140
1979,989,1978,55,10,58150384,0,0,100,140
1980,990,1981,10,56,63754149,0,0,100,140
1981,990,1980,56,10,63754149,0,0,100,140
1982,991,1983,10,57,60813630,0,0,100,140
1983,991,1982,57,10,60813630,0,0,100,140
1984,992,1985,10,58,56795500,0,0,100,140
1985,992,1984,58,10,56795500,0,0,100,140
1986,993,1987,10,59,58293235,0,0,100,140
1987,993,1986,59,10,58293235,0,0,100,140
1988,994,1989,10,60,56394721,0,0,100,140
1989,994,1988,60,10,56394721,0,0,100,140
1990,995,1991,10,61,64172856,0,0,100,140
1991,995,1990,61,10,64172856,0,0,100,140
1992,996,1993,10,62,69344171,0,0,100,140
1993,996,1992,62,10,69344171,0,0,100,140
1994,997,1995,10,63,56162446,0,0,100,140
1995,997,1994,63,10,56162446,0,0,100,140
1996,998,1997,10,64,63649211,0,0,100,140
1997,998,1996,64,10,63649211,0,0,100,140
1998,999,1999,10,65,53751460,0,0,100,140
1999,999,1998,65,10,53751460,0,0,100,140
2000,1000,2001,10,66,65008280,0,0,100,140
2001,1000,2000,66,10,65008280,0,0,100,140
2002,1001,2003,10,67,49837956,0,0,100,140
2003,1001,2002,67,10,49837956,0,0,100,140
2004,1002,2005,10,68,58264206,0,0,100,140
2005,1002,2004,68,10,58264206,0,0,100,140
2006,1003,2007,10,69,57825289,0,0,100,140
2007,1003,2006,69,10,57825289,0,0,100,140
2008,1004,2009,10,70,59398961,0,0,100,140
2009,1004,2008,70,10,59398961,0,0,100,140
2010,1005,2011,10,71,58404612,0,0,100,140
2011,1005,2010,71,10,58404612,0,0,100,140
2012,1006,2013,10,72,65610931,0,0,100,140
2013,1006,2012,72,10,65610931,0,0,100,140
2014,1007,2015,10,73,48801805,0,0,100,140
2015,1007,2014,73,10,48801805,0,0,100,140
2016,1008,2017,10,74,67233452,0,0,100,140
2017,1008,2016,74,10,67233452,0,0,100,140
2018,1009,2019,10,75,60909575,0,0,100,140
2019,1009,2018,75,10,60909575,0,0,100,140
2020,1010,2021,10,76,52226959,0,0,100,140
2021,1010,2020,76,10,52226959,0,0,100,140
2022,1011,2023,10,77,56935053,0,0,100,140
2023,1011,2022,77,10,56935053,0,0,100,140
2024,1012,2025,10,78,60028607,0,0,100,140
2025,1012,2024,78,10,60028607,0,0,100,140
2026,1013,2027,10,79,63240996,0,0,100,140
2027,1013,2026,79,10,63240996,0,0,100,140
2028,1014,2029,10,80,67345043,0,0,100,140
2029,1014,2028,80,10,67345043,0,0,100,140
2030,1015,2031,10,81,72798226,0,0,100,140
2031,1015,2030,81,10,72798226,0,0,100,140
2032,1016,2033,10,82,62734774,0,0,100,140
2033,1016,2032,82,10,62734774,0,0,100,140
2034,1017,2035,10,83,57513033,0,0,100,140
2035,1017,2034,83,10,57513033,0,0,100,140
2036,1018,2037,10,84,69204866,0,0,100,140
2037,1018,2036,84,10,69204866,0,0,100,140
2038,1019,2039,10,85,70204756,0,0,100,140
2039,1019,2038,85,10,70204756,0,0,100,140
2040,1020,2041,10,86,53566959,0,0,100,140
2041,1020,2040,86,10,53566959,0,0,100,140
2042,1021,2043,10,87,65119804,0,0,100,140
2043,1021,2042,87,10,65119804,0,0,100,140
2044,1022,2045,10,88,65211632,0,0,100,140
2045,1022,2044,88,10,65211632,0,0,100,140
2046,1023,2047,10,89,65473078,0,0,100,140
2047,1023,2046,89,10,65473078,0,0,100,140
2048,1024,2049,10,90,53864610,0,0,100,140
2049,1024,2048,90,10,53864610,0,0,100,140
2050,1025,2051,10,91,54794816,0,0,100,140
2051,1025,2050,91,10,54794816,0,0,100,140
2052,1026,2053,10,92,49723591,0,0,100,140
2053,1026,2052,92,10,49723591,0,0,100,140
2054,1027,2055,10,93,55039775,0,0,100,140
2055,1027,2054,93,10,55039775,0,0,100,140
2056,1028,2057,10,94,56299285,0,0,100,140
2057,1028,2056,94,10,56299285,0,0,100,140
2058,1029,2059,10,95,64491571,0,0,100,140
2059,1029,2058,95,10,64491571,0,0,100,140
2060,1030,2061,10,96,60894533,0,0,100,140
2061,1030,2060,96,10,60894533,0,0,100,140
2062,1031,2063,10,97,65876621,0,0,100,140
2063,1031,2062,97,10,65876621,0,0,100,140
2064,1032,2065,10,98,63503461,0,0,100,140
2065,1032,2064,98,10,63503461,0,0,100,140
2066,1033,2067,10,99,58110942,0,0,100,140
2067,1033,2066,99,10,58110942,0,0,100,140
2068,1034,2069,11,12,53999593,0,0,100,140
2069,1034,2068,12,11,53999593,0,0,100,140
2070,1035,2071,11,13,63780447,0,0,100,140
2071,1035,2070,13,11,63780447,0,0,100,140
2072,1036,2073,11,14,56156595,0,0,100,140
2073,1036,2072,14,11,56156595,0,0,100,140
2074,1037,2075,11,15,52969438,0,0,100,140
2075,1037,2074,15,11,52969438,0,0,100,140
2076,1038,2077,11,16,59664138,0,0,100,140
2077,1038,2076,16,11,59664138,0,0,100,140
2078,1039,2079,11,17,55507255,0,0,100,140
2079,1039,2078,17,11,55507255,0,0,100,140
2080,1040,2081,11,18,67705881,0,0,100,140
2081,1040,2080,18,11,67705881,0,0,100,140
2082,1041,2083,11,19,66719891,0,0,100,140
2083,1041,2082,19,11,66719891,0,0,100,140
2084,1042,2085,11,20,60777562,0,0,100,140
2085,1042,2084,20,11,60777562,0,0,100,140
2086,1043,2087,11,21,59096219,0,0,100,140
2087,1043,2086,21,11,59096219,0,0,100,140
2088,1044,2089,11,22,56594570,0,0,100,140
2089,1044,2088,22,11,56594570,0,0,100,140
2090,1045,2091,11,23,51947945,0,0,100,140
2091,1045,2090,23,11,51947945,0,0,100,140
2092,1046,2093,11,24,62838925,0,0,100,140
2093,1046,2092,24,11,62838925,0,0,100,140
