id,channel_id,counter_edge_id,from_node_id,to_node_id,balance,fee_base,fee_proportional,min_htlc,timelock,is_closed,tot_flows
537,268,536,57,31,17566962,0,0,100,140,0,165
538,269,539,31,81,2829262,0,0,100,140,0,262
539,269,538,81,31,16887596,0,0,100,140,0,255
540,270,541,31,82,3900521,0,0,100,140,0,186
541,270,540,82,31,11920163,0,0,100,140,0,181
542,271,543,31,99,10171948,0,0,100,140,0,229
543,271,542,99,31,6184532,0,0,100,140,0,260
544,272,545,32,33,1732537,0,0,100,140,0,210
545,272,544,33,32,15720733,0,0,100,140,0,202
546,273,547,32,34,16403424,0,0,100,140,0,195
547,273,546,34,32,419334,0,0,100,140,0,194
548,274,549,32,39,3991923,0,0,100,140,0,316
549,274,548,39,32,13975741,0,0,100,140,0,283
550,275,551,32,46,14647466,0,0,100,140,0,224
551,275,550,46,32,4573078,0,0,100,140,0,222
552,276,553,32,53,14119346,0,0,100,140,0,225
553,276,552,53,32,8100532,0,0,100,140,0,243
554,277,555,32,71,8621541,0,0,100,140,0,207
555,277,554,71,32,8614131,0,0,100,140,0,210
556,278,557,32,94,801165,0,0,100,140,0,228
557,278,556,94,32,20897791,0,0,100,140,0,251
558,279,559,33,36,16710489,0,0,100,140,0,218
559,279,558,36,33,805675,0,0,100,140,0,201
560,280,561,33,42,2922960,0,0,100,140,0,233
561,280,560,42,33,14901138,0,0,100,140,0,258
562,281,563,33,46,14350652,0,0,100,140,0,289
563,281,562,46,33,339006,0,0,100,140,0,283
564,282,565,33,47,15087597,0,0,100,140,0,165
565,282,564,47,33,1101481,0,0,100,140,0,184
566,283,567,33,57,10881514,0,0,100,140,0,246
567,283,566,57,33,6904626,0,0,100,140,0,236
568,284,569,33,67,13824943,0,0,100,140,0,251
569,284,568,67,33,1797577,0,0,100,140,0,257
570,285,571,33,70,10232086,0,0,100,140,0,249
571,285,570,70,33,6302054,0,0,100,140,0,260
572,286,573,33,92,8024182,0,0,100,140,0,343
573,286,572,92,33,7969152,0,0,100,140,0,324
574,287,575,33,93,15006473,0,0,100,140,0,357
575,287,574,93,33,2942111,0,0,100,140,0,344
576,288,577,34,38,2933232,0,0,100,140,0,207
577,288,576,38,34,14969880,0,0,100,140,0,218
578,289,579,34,45,16881568,0,0,100,140,0,272
579,289,578,45,34,2952320,0,0,100,140,0,230
580,290,581,34,46,4232985,0,0,100,140,0,400
581,290,580,46,34,14271579,0,0,100,140,0,353
582,291,583,34,62,12137219,0,0,100,140,0,349
583,291,582,62,34,8111979,0,0,100,140,0,434
584,292,585,34,78,1295300,0,0,100,140,0,258
585,292,584,78,34,13215870,0,0,100,140,0,228
586,293,587,34,87,1373854,0,0,100,140,0,348
587,293,586,87,34,17423048,0,0,100,140,0,346
588,294,589,34,94,7957662,0,0,100,140,0,293
589,294,588,94,34,11845264,0,0,100,140,0,313
590,295,591,35,68,4777518,0,0,100,140,0,334
591,295,590,68,35,10823276,0,0,100,140,0,339
592,296,593,35,76,16861345,0,0,100,140,0,233
593,296,592,76,35,4807429,0,0,100,140,0,226
594,297,595,35,77,4515185,0,0,100,140,0,280
595,297,594,77,35,12510255,0,0,100,140,0,307
596,298,597,35,79,248819,0,0,100,140,0,135
597,298,596,79,35,18219147,0,0,100,140,0,127
598,299,599,35,80,2200095,0,0,100,140,0,197
599,299,598,80,35,16190825,0,0,100,140,0,225
600,300,601,35,82,5695470,0,0,100,140,0,324
601,300,600,82,35,11697822,0,0,100,140,0,338
602,301,603,36,42,316802,0,0,100,140,0,192
603,301,602,42,36,14348610,0,0,100,140,0,229
604,302,605,36,43,2064697,0,0,100,140,0,198
605,302,604,43,36,18072471,0,0,100,140,0,232
606,303,607,36,45,18729274,0,0,100,140,0,178
607,303,606,45,36,741076,0,0,100,140,0,200
608,304,609,36,46,4073540,0,0,100,140,0,210
609,304,608,46,36,15962918,0,0,100,140,0,263
610,305,611,36,48,525297,0,0,100,140,0,238
611,305,610,48,36,16480599,0,0,100,140,0,270
612,306,613,36,65,15335995,0,0,100,140,0,218
613,306,612,65,36,3331171,0,0,100,140,0,227
614,307,615,36,84,2978339,0,0,100,140,0,342
615,307,614,84,36,19092643,0,0,100,140,0,375
616,308,617,36,97,411363,0,0,100,140,0,249
617,308,616,97,36,18389053,0,0,100,140,0,296
618,309,619,37,56,2534913,0,0,100,140,0,229
619,309,618,56,37,16555429,0,0,100,140,0,221
620,310,621,37,57,1223347,0,0,100,140,0,108
621,310,620,57,37,17232075,0,0,100,140,0,101
622,311,623,37,63,1673072,0,0,100,140,0,164
623,311,622,63,37,19711026,0,0,100,140,0,154
624,312,625,37,81,16679617,0,0,100,140,0,330
625,312,624,81,37,664557,0,0,100,140,0,292
626,313,627,37,88,4718738,0,0,100,140,0,165
627,313,626,88,37,12694104,0,0,100,140,0,175
628,314,629,37,98,7983426,0,0,100,140,0,174
629,314,628,98,37,7942950,0,0,100,140,0,166
630,315,631,38,52,13526401,0,0,100,140,0,213
631,315,630,52,38,5503125,0,0,100,140,0,199
632,316,633,38,78,16574578,0,0,100,140,0,217
633,316,632,78,38,2648040,0,0,100,140,0,210
634,317,635,38,89,9232842,0,0,100,140,0,276
635,317,634,89,38,9272438,0,0,100,140,0,236
636,318,637,38,95,15394205,0,0,100,140,0,143
637,318,636,95,38,3438507,0,0,100,140,0,131
638,319,639,38,96,280162,0,0,100,140,0,229
639,319,638,96,38,20241510,0,0,100,140,0,211
640,320,641,39,47,14551224,0,0,100,140,0,388
641,320,640,47,39,6626950,0,0,100,140,0,482
642,321,643,39,61,3183103,0,0,100,140,0,302
643,321,642,61,39,15137507,0,0,100,140,0,311
644,322,645,39,70,997930,0,0,100,140,0,276
645,322,644,70,39,19032364,0,0,100,140,0,303
646,323,647,39,77,15414232,0,0,100,140,0,251
647,323,646,77,39,1420024,0,0,100,140,0,312
648,324,649,39,83,20761103,0,0,100,140,0,216
649,324,648,83,39,753253,0,0,100,140,0,249
650,325,651,39,87,16054605,0,0,100,140,0,385
651,325,650,87,39,27611,0,0,100,140,0,393
652,326,653,39,89,2885212,0,0,100,140,0,466
653,326,652,89,39,10963946,0,0,100,140,0,439
654,327,655,39,91,15771060,0,0,100,140,0,329
655,327,654,91,39,1745714,0,0,100,140,0,399
656,328,657,39,93,16321195,0,0,100,140,0,284
657,328,656,93,39,264713,0,0,100,140,0,293
658,329,659,39,96,660097,0,0,100,140,0,327
659,329,658,96,39,18677733,0,0,100,140,0,350
660,330,661,40,45,1325051,0,0,100,140,0,142
661,330,660,45,40,15324909,0,0,100,140,0,120
662,331,663,40,46,5832976,0,0,100,140,0,267
663,331,662,46,40,13790044,0,0,100,140,0,235
664,332,665,40,51,15671349,0,0,100,140,0,211
665,332,664,51,40,1660097,0,0,100,140,0,203
666,333,667,40,56,11023936,0,0,100,140,0,146
667,333,666,56,40,5020080,0,0,100,140,0,147
668,334,669,40,76,20405484,0,0,100,140,0,170
669,334,668,76,40,387436,0,0,100,140,0,160
670,335,671,41,45,11316350,0,0,100,140,0,271
671,335,670,45,41,7287780,0,0,100,140,0,267
672,336,673,41,50,7962333,0,0,100,140,0,178
673,336,672,50,41,7928709,0,0,100,140,0,276
674,337,675,41,52,468328,0,0,100,140,0,116
675,337,674,52,41,16455266,0,0,100,140,0,155
676,338,677,41,66,1248284,0,0,100,140,0,186
677,338,676,66,41,19224670,0,0,100,140,0,196
678,339,679,41,74,7968606,0,0,100,140,0,229
679,339,678,74,41,8032508,0,0,100,140,0,234
680,340,681,41,82,1984689,0,0,100,140,0,310
681,340,680,82,41,17989757,0,0,100,140,0,363
682,341,683,41,97,675106,0,0,100,140,0,133
683,341,682,97,41,16653718,0,0,100,140,0,162
684,342,685,42,43,14487251,0,0,100,140,0,275
685,342,684,43,42,562037,0,0,100,140,0,259
686,343,687,42,51,17442432,0,0,100,140,0,176
687,343,686,51,42,1485224,0,0,100,140,0,179
688,344,689,42,59,16852086,0,0,100,140,0,215
689,344,688,59,42,802148,0,0,100,140,0,224
690,345,691,42,73,17465380,0,0,100,140,0,226
691,345,690,73,42,1451920,0,0,100,140,0,207
692,346,693,42,92,10743180,0,0,100,140,0,260
693,346,692,92,42,8697252,0,0,100,140,0,225
694,347,695,43,52,1724578,0,0,100,140,0,249
695,347,694,52,43,17751040,0,0,100,140,0,249
696,348,697,43,58,10747646,0,0,100,140,0,144
697,348,696,58,43,4725806,0,0,100,140,0,164
698,349,699,43,64,12693549,0,0,100,140,0,302
699,349,698,64,43,6612117,0,0,100,140,0,306
700,350,701,43,73,2716381,0,0,100,140,0,222
701,350,700,73,43,16747175,0,0,100,140,0,203
702,351,703,43,83,18046432,0,0,100,140,0,171
703,351,702,83,43,78930,0,0,100,140,0,175
704,352,705,43,89,16585758,0,0,100,140,0,376
705,352,704,89,43,545926,0,0,100,140,0,315
706,353,707,43,99,6571128,0,0,100,140,0,231
707,353,706,99,43,12557784,0,0,100,140,0,277
708,354,709,44,48,5044613,0,0,100,140,0,210
709,354,708,48,44,15042645,0,0,100,140,0,195
710,355,711,44,70,14419081,0,0,100,140,0,92
711,355,710,70,44,4421013,0,0,100,140,0,93
712,356,713,44,87,7057331,0,0,100,140,0,199
713,356,712,87,44,9018991,0,0,100,140,0,170
714,357,715,44,89,9591585,0,0,100,140,0,307
715,357,714,89,44,7641527,0,0,100,140,0,245
716,358,717,44,94,1643768,0,0,100,140,0,246
717,358,716,94,44,19610350,0,0,100,140,0,239
718,359,719,45,51,5476046,0,0,100,140,0,101
719,359,718,51,45,11458776,0,0,100,140,0,131
720,360,721,45,52,1485945,0,0,100,140,0,170
721,360,720,52,45,13523675,0,0,100,140,0,199
722,361,723,45,56,2712,0,0,100,140,0,178
723,361,722,56,45,17997442,0,0,100,140,0,219
724,362,725,45,64,88817,0,0,100,140,0,246
725,362,724,64,45,18049507,0,0,100,140,0,270
726,363,727,45,77,2816906,0,0,100,140,0,238
727,363,726,77,45,18782268,0,0,100,140,0,312
728,364,729,46,48,4068598,0,0,100,140,0,264
729,364,728,48,46,14140780,0,0,100,140,0,265
730,365,731,46,51,10688181,0,0,100,140,0,241
731,365,730,51,46,10656459,0,0,100,140,0,251
732,366,733,46,54,401151,0,0,100,140,0,381
733,366,732,54,46,14336235,0,0,100,140,0,378
734,367,735,46,66,14342077,0,0,100,140,0,278
735,367,734,66,46,2347987,0,0,100,140,0,281
736,368,737,46,71,15125296,0,0,100,140,0,193
737,368,736,71,46,5115288,0,0,100,140,0,213
738,369,739,46,73,6844040,0,0,100,140,0,263
739,369,738,73,46,14866586,0,0,100,140,0,259
740,370,741,46,85,1694243,0,0,100,140,0,255
741,370,740,85,46,17548293,0,0,100,140,0,309
742,371,743,47,56,14961535,0,0,100,140,0,196
743,371,742,56,47,4990937,0,0,100,140,0,180
744,372,745,47,64,12466092,0,0,100,140,0,188
745,372,744,64,47,2510512,0,0,100,140,0,165
746,373,747,47,80,2708767,0,0,100,140,0,295
747,373,746,80,47,16810113,0,0,100,140,0,280
748,374,749,47,90,10933299,0,0,100,140,0,197
749,374,748,90,47,7004693,0,0,100,140,0,232
750,375,751,48,50,12808761,0,0,100,140,0,255
751,375,750,50,48,2788037,0,0,100,140,0,277
752,376,753,48,69,12704795,0,0,100,140,0,179
753,376,752,69,48,720401,0,0,100,140,0,184
754,377,755,48,70,1699880,0,0,100,140,0,203
755,377,754,70,48,13708976,0,0,100,140,0,232
756,378,757,48,75,4795319,0,0,100,140,0,235
757,378,756,75,48,12809563,0,0,100,140,0,230
758,379,759,48,79,275858,0,0,100,140,0,195
759,379,758,79,48,16199002,0,0,100,140,0,180
760,380,761,48,80,3498140,0,0,100,140,0,147
761,380,760,80,48,15531198,0,0,100,140,0,155
762,381,763,48,82,1136482,0,0,100,140,0,356
763,381,762,82,48,21125566,0,0,100,140,0,337
764,382,765,49,60,19454071,0,0,100,140,0,123
765,382,764,60,49,1467205,0,0,100,140,0,150
766,383,767,49,61,8078001,0,0,100,140,0,271
767,383,766,61,49,12134343,0,0,100,140,0,259
768,384,769,49,76,17047301,0,0,100,140,0,197
769,384,768,76,49,1051757,0,0,100,140,0,161
770,385,771,49,95,6424294,0,0,100,140,0,253
771,385,770,95,49,12427490,0,0,100,140,0,205
772,386,773,50,73,2932015,0,0,100,140,0,196
773,386,772,73,50,12909109,0,0,100,140,0,164
774,387,775,50,88,1808160,0,0,100,140,0,193
775,387,774,88,50,15834696,0,0,100,140,0,187
776,388,777,50,91,11764997,0,0,100,140,0,331
777,388,776,91,50,3683713,0,0,100,140,0,338
778,389,779,51,60,16546998,0,0,100,140,0,137
779,389,778,60,51,639668,0,0,100,140,0,159
780,390,781,51,65,2495048,0,0,100,140,0,179
781,390,780,65,51,14518998,0,0,100,140,0,171
782,391,783,51,81,1285675,0,0,100,140,0,329
783,391,782,81,51,15273503,0,0,100,140,0,322
784,392,785,51,87,3504178,0,0,100,140,0,269
785,392,784,87,51,15414548,0,0,100,140,0,234
786,393,787,51,89,715391,0,0,100,140,0,241
787,393,786,89,51,18708301,0,0,100,140,0,208
788,394,789,51,95,264695,0,0,100,140,0,250
789,394,788,95,51,14321625,0,0,100,140,0,238
790,395,791,52,54,2106755,0,0,100,140,0,398
791,395,790,54,52,16182343,0,0,100,140,0,365
792,396,793,52,63,14001657,0,0,100,140,0,203
793,396,792,63,52,3999383,0,0,100,140,0,194
794,397,795,52,71,6002801,0,0,100,140,0,276
795,397,794,71,52,16052305,0,0,100,140,0,254
796,398,797,52,78,16541552,0,0,100,140,0,208
797,398,796,78,52,2539904,0,0,100,140,0,223
798,399,799,52,88,13513495,0,0,100,140,0,398
799,399,798,88,52,3492497,0,0,100,140,0,399
800,400,801,52,92,7475185,0,0,100,140,0,384
801,400,800,92,52,9488093,0,0,100,140,0,374
802,401,803,53,57,10826884,0,0,100,140,0,251
803,401,802,57,53,8806232,0,0,100,140,0,242
804,402,805,53,98,1850651,0,0,100,140,0,382
805,402,804,98,53,15798097,0,0,100,140,0,360
806,403,807,54,57,15396999,0,0,100,140,0,198
807,403,806,57,54,3344371,0,0,100,140,0,217
808,404,809,54,58,3840856,0,0,100,140,0,243
809,404,808,58,54,13866164,0,0,100,140,0,261
810,405,811,54,59,5735021,0,0,100,140,0,300
811,405,810,59,54,9627815,0,0,100,140,0,311
812,406,813,54,60,14600035,0,0,100,140,0,197
813,406,812,60,54,682991,0,0,100,140,0,224
814,407,815,54,61,17138311,0,0,100,140,0,345
815,407,814,61,54,1126937,0,0,100,140,0,351
816,408,817,54,64,16125972,0,0,100,140,0,272
817,408,816,64,54,2183584,0,0,100,140,0,290
818,409,819,54,78,18249125,0,0,100,140,0,236
819,409,818,78,54,261363,0,0,100,140,0,247
820,410,821,54,84,16421064,0,0,100,140,0,221
821,410,820,84,54,444224,0,0,100,140,0,220
822,411,823,54,95,17970479,0,0,100,140,0,178
823,411,822,95,54,1943693,0,0,100,140,0,188
824,412,825,54,99,16762903,0,0,100,140,0,191
825,412,824,99,54,719079,0,0,100,140,0,207
826,413,827,55,78,4107680,0,0,100,140,0,584
827,413,826,78,55,14156314,0,0,100,140,0,510
828,414,829,55,93,15448750,0,0,100,140,0,527
829,414,828,93,55,7372678,0,0,100,140,0,360
830,415,831,55,97,384204,0,0,100,140,0,351
831,415,830,97,55,16450078,0,0,100,140,0,298
832,416,833,56,70,6226077,0,0,100,140,0,166
833,416,832,70,56,8207789,0,0,100,140,0,174
834,417,835,56,73,12545085,0,0,100,140,0,343
835,417,834,73,56,6564267,0,0,100,140,0,316
836,418,837,56,74,22280025,0,0,100,140,0,171
837,418,836,74,56,276587,0,0,100,140,0,167
838,419,839,57,82,5179127,0,0,100,140,0,260
839,419,838,82,57,15221925,0,0,100,140,0,245
840,420,841,57,89,13121107,0,0,100,140,0,255
841,420,840,89,57,5119789,0,0,100,140,0,233
842,421,843,58,59,3493031,0,0,100,140,0,178
843,421,842,59,58,13527211,0,0,100,140,0,170
844,422,845,58,63,3729991,0,0,100,140,0,110
845,422,844,63,58,15739151,0,0,100,140,0,109
846,423,847,58,83,14423021,0,0,100,140,0,98
847,423,846,83,58,465575,0,0,100,140,0,113
848,424,849,58,89,2214281,0,0,100,140,0,204
849,424,848,89,58,14235707,0,0,100,140,0,191
850,425,851,58,98,19041720,0,0,100,140,0,190
851,425,850,98,58,3064102,0,0,100,140,0,202
852,426,853,59,66,18892807,0,0,100,140,0,288
853,426,852,66,59,906929,0,0,100,140,0,278
854,427,855,59,68,2931171,0,0,100,140,0,264
855,427,854,68,59,12999221,0,0,100,140,0,240
856,428,857,59,71,8295894,0,0,100,140,0,213
857,428,856,71,59,8299972,0,0,100,140,0,199
858,429,859,59,79,341930,0,0,100,140,0,283
859,429,858,79,59,16248812,0,0,100,140,0,248
860,430,861,59,91,15514122,0,0,100,140,0,271
861,430,860,91,59,1591832,0,0,100,140,0,296
862,431,863,60,65,112520,0,0,100,140,0,323
863,431,862,65,60,18145212,0,0,100,140,0,254
864,432,865,61,69,16927419,0,0,100,140,0,175
865,432,864,69,61,938889,0,0,100,140,0,193
866,433,867,61,73,11318922,0,0,100,140,0,304
867,433,866,73,61,3297804,0,0,100,140,0,323
868,434,869,61,89,8700079,0,0,100,140,0,177
869,434,868,89,61,8698839,0,0,100,140,0,169
870,435,871,61,94,17968441,0,0,100,140,0,286
871,435,870,94,61,11717,0,0,100,140,0,319
872,436,873,61,95,6544498,0,0,100,140,0,186
873,436,872,95,61,12544000,0,0,100,140,0,169
874,437,875,61,96,957578,0,0,100,140,0,184
875,437,874,96,61,20934910,0,0,100,140,0,189
876,438,877,62,84,10969162,0,0,100,140,0,566
877,438,876,84,62,6892728,0,0,100,140,0,415
878,439,879,62,88,11762,0,0,100,140,0,250
879,439,878,88,62,14062292,0,0,100,140,0,204
880,440,881,63,72,354952,0,0,100,140,0,122
881,440,880,72,63,16374166,0,0,100,140,0,131
882,441,883,63,75,17994852,0,0,100,140,0,239
883,441,882,75,63,1960534,0,0,100,140,0,267
884,442,885,63,82,4590474,0,0,100,140,0,278
885,442,884,82,63,14582504,0,0,100,140,0,253
886,443,887,63,87,3378387,0,0,100,140,0,189
887,443,886,87,63,13373831,0,0,100,140,0,180
888,444,889,63,95,5630120,0,0,100,140,0,251
889,444,888,95,63,13554584,0,0,100,140,0,231
890,445,891,64,94,4027960,0,0,100,140,0,146
891,445,890,94,64,14070832,0,0,100,140,0,157
892,446,893,64,98,6819621,0,0,100,140,0,149
893,446,892,98,64,8808987,0,0,100,140,0,147
894,447,895,65,66,4970804,0,0,100,140,0,177
895,447,894,66,65,14935198,0,0,100,140,0,195
896,448,897,65,69,15893981,0,0,100,140,0,196
897,448,896,69,65,3952427,0,0,100,140,0,209
898,449,899,65,74,7149096,0,0,100,140,0,208
899,449,898,74,65,13170560,0,0,100,140,0,227
900,450,901,65,89,427097,0,0,100,140,0,250
901,450,900,89,65,18441873,0,0,100,140,0,229
902,451,903,65,96,134415,0,0,100,140,0,235
903,451,902,96,65,18177429,0,0,100,140,0,264
904,452,905,66,88,14627203,0,0,100,140,0,179
905,452,904,88,66,4681889,0,0,100,140,0,190
906,453,907,66,95,872431,0,0,100,140,0,170
907,453,906,95,66,18811979,0,0,100,140,0,142
908,454,909,66,96,714304,0,0,100,140,0,210
909,454,908,96,66,16764594,0,0,100,140,0,231
910,455,911,67,68,3669488,0,0,100,140,0,160
911,455,910,68,67,13634342,0,0,100,140,0,154
912,456,913,67,69,12250443,0,0,100,140,0,296
913,456,912,69,67,6221883,0,0,100,140,0,283
914,457,915,67,75,308762,0,0,100,140,0,111
915,457,914,75,67,18371734,0,0,100,140,0,121
916,458,917,67,81,7487827,0,0,100,140,0,257
917,458,916,81,67,9437645,0,0,100,140,0,237
918,459,919,67,87,3297039,0,0,100,140,0,230
919,459,918,87,67,11281013,0,0,100,140,0,217
920,460,921,67,91,12998740,0,0,100,140,0,175
921,460,920,91,67,3072730,0,0,100,140,0,218
922,461,923,68,75,13963579,0,0,100,140,0,197
923,461,922,75,68,1940753,0,0,100,140,0,196
924,462,925,68,85,976919,0,0,100,140,0,242
925,462,924,85,68,14932033,0,0,100,140,0,263
926,463,927,68,89,18284932,0,0,100,140,0,397
927,463,926,89,68,313028,0,0,100,140,0,384
928,464,929,68,97,101718,0,0,100,140,0,192
929,464,928,97,68,16067792,0,0,100,140,0,200
930,465,931,69,71,1480654,0,0,100,140,0,250
931,465,930,71,69,17502274,0,0,100,140,0,278
932,466,933,69,93,12744588,0,0,100,140,0,246
933,466,932,93,69,4685804,0,0,100,140,0,266
934,467,935,69,94,570362,0,0,100,140,0,145
935,467,934,94,69,18603010,0,0,100,140,0,137
936,468,937,69,98,269391,0,0,100,140,0,248
937,468,936,98,69,20260793,0,0,100,140,0,260
938,469,939,69,99,14242907,0,0,100,140,0,311
939,469,938,99,69,4161689,0,0,100,140,0,355
940,470,941,70,89,16607171,0,0,100,140,0,396
941,470,940,89,70,2648571,0,0,100,140,0,344
942,471,943,70,90,18922110,0,0,100,140,0,244
943,471,942,90,70,2971006,0,0,100,140,0,303
944,472,945,71,79,257852,0,0,100,140,0,180
945,472,944,79,71,18246622,0,0,100,140,0,178
946,473,947,71,80,8884720,0,0,100,140,0,254
947,473,946,80,71,8925944,0,0,100,140,0,283
948,474,949,72,82,22127372,0,0,100,140,0,316
949,474,948,82,72,97896,0,0,100,140,0,301
950,475,951,73,74,18841842,0,0,100,140,0,226
951,475,950,74,73,885156,0,0,100,140,0,252
952,476,953,73,82,7397286,0,0,100,140,0,309
953,476,952,82,73,11364868,0,0,100,140,0,314
954,477,955,74,80,485815,0,0,100,140,0,246
955,477,954,80,74,16524583,0,0,100,140,0,254
956,478,957,74,81,6344142,0,0,100,140,0,287
957,478,956,81,74,12438878,0,0,100,140,0,279
958,479,959,74,83,12738046,0,0,100,140,0,209
959,479,958,83,74,719888,0,0,100,140,0,212
960,480,961,74,99,7397037,0,0,100,140,0,311
961,480,960,99,74,11279815,0,0,100,140,0,339
962,481,963,75,92,4524334,0,0,100,140,0,326
963,481,962,92,75,14575932,0,0,100,140,0,316
964,482,965,75,97,49875,0,0,100,140,0,182
965,482,964,97,75,18036669,0,0,100,140,0,202
966,483,967,76,92,8769672,0,0,100,140,0,301
967,483,966,92,76,8767826,0,0,100,140,0,275
968,484,969,76,96,603933,0,0,100,140,0,247
969,484,968,96,76,14647245,0,0,100,140,0,277
970,485,971,77,81,11757234,0,0,100,140,0,268
971,485,970,81,77,5787876,0,0,100,140,0,243
972,486,973,77,91,15261880,0,0,100,140,0,172
973,486,972,91,77,1168124,0,0,100,140,0,187
974,487,975,78,95,315536,0,0,100,140,0,160
975,487,974,95,78,18264878,0,0,100,140,0,141
976,488,977,78,98,13298782,0,0,100,140,0,317
977,488,976,98,78,1403562,0,0,100,140,0,350
978,489,979,79,81,18389846,0,0,100,140,0,153
979,489,978,81,79,420726,0,0,100,140,0,156
980,490,981,79,84,20773130,0,0,100,140,0,196
981,490,980,84,79,777308,0,0,100,140,0,193
982,491,983,79,97,4110495,0,0,100,140,0,345
983,491,982,97,79,14092895,0,0,100,140,0,371
984,492,985,80,82,6005257,0,0,100,140,0,375
985,492,984,82,80,11975389,0,0,100,140,0,325
986,493,987,80,94,15175652,0,0,100,140,0,390
987,493,986,94,80,3109986,0,0,100,140,0,400
988,494,989,81,89,5734769,0,0,100,140,0,332
989,494,988,89,81,11752493,0,0,100,140,0,326
990,495,991,81,92,2748241,0,0,100,140,0,455
991,495,990,92,81,18818667,0,0,100,140,0,449
992,496,993,82,87,8704902,0,0,100,140,0,329
993,496,992,87,82,10725018,0,0,100,140,0,323
994,497,995,83,86,5928259,0,0,100,140,0,234
995,497,994,86,83,13873579,0,0,100,140,0,256
996,498,997,83,93,1777307,0,0,100,140,0,245
997,498,996,93,83,17847509,0,0,100,140,0,232
998,499,999,83,94,172076,0,0,100,140,0,211
999,499,998,94,83,20139748,0,0,100,140,0,220
1000,500,1001,84,87,4201103,0,0,100,140,0,283
1001,500,1000,87,84,14169389,0,0,100,140,0,271
1002,501,1003,84,95,2719843,0,0,100,140,0,224
1003,501,1002,95,84,12707695,0,0,100,140,0,240
1004,502,1005,84,99,15841470,0,0,100,140,0,329
1005,502,1004,99,84,3809232,0,0,100,140,0,373
1006,503,1007,85,86,20278073,0,0,100,140,0,148
1007,503,1006,86,85,282733,0,0,100,140,0,154
1008,504,1009,86,88,1854510,0,0,100,140,0,356
1009,504,1008,88,86,17763010,0,0,100,140,0,327
1010,505,1011,90,94,594125,0,0,100,140,0,214
1011,505,1010,94,90,18604767,0,0,100,140,0,174
1012,506,1013,93,98,1491408,0,0,100,140,0,177
1013,506,1012,98,93,17466048,0,0,100,140,0,196
1014,507,1015,94,98,6911179,0,0,100,140,0,290
1015,507,1014,98,94,10842885,0,0,100,140,0,285
